coupon_batch_id,coupon_bu,matured_issued,transaction_matched,no_transaction_coupons,face_value_exposure
130c839e0f1a44cbc2acf90ea22356c0,A,28,0,28,84.0
14920bb6596418992aa2b7965acf77ef,A,28,0,28,112.0
161e4f8de36bff6c459b44b62061cb46,A,28,0,28,336.0
186b814013a7129736e9dad20f6e66a3,A,28,0,28,84.0
196de9389628f351ba9de2961d01acd0,A,28,0,28,56.0
2388d72a84abff4c3813b73b1eb79b6e,A,28,0,28,364.0
24d58106a38d3365b68ea197e05b4d5f,A,28,0,28,168.0
25aafcf822cfc45de9c7d7d0b6380ca7,A,28,0,28,364.0
298c8cdbfa43607a0e436d174771ccbe,A,28,0,28,280.0
2a2dba152579c9aa5c2c8c416f5be646,A,28,0,28,292.0
2a5777cbd7424be3941519c5f7207f9f,E,28,0,28,224.0
2fba227a8d38345e123b0b9d44c07171,A,28,0,28,140.0
30ecbec707536e27fa6f1660562a045a,A,28,0,28,224.0
32e1fa4efa34cf630664ecc40e7a7a4b,A,28,0,28,448.0
3665704eccee7caf69f9818614f5d995,A,28,0,28,280.0
36deb61d728f56d7ee7da5946610c61b,E,28,0,28,140.0
3c175f3189a73641803b4f32a4990d65,A,28,0,28,224.0
41775d4aa68fce7a6dec63dfe89bfeac,A,28,0,28,224.0
4308e728236256e34c0625b1281552a0,D,28,0,28,0.0
445e8c058fd22dec3a80e96dedbf38f2,A,28,0,28,112.0
44ea552761b9122d8db9f939c67e6c9e,A,28,0,28,140.0
478125abac7e0711a8edb51b3cc6a0a8,A,28,0,28,280.0
4f8b0df80e71c20b5f9b8d1d236e23e7,A,28,0,28,140.0
50c697c520ff451c8ecc5dcf7f878802,A,28,0,28,280.0
580836bc86dd1c2f195460f0e1018fb2,A,28,0,28,364.0
59504340fa86b28df6fbe57cab51faf4,A,28,0,28,280.0
5f649c11422297faa878f980a52dbd87,A,28,0,28,56.0
6126e7b5ef8e44540c4ceb1b0d78ac6c,A,28,0,28,140.0
67a4b249480196dcea467688a7286a2d,A,28,0,28,252.0
6841c012255ac7f84073fed26ad4692f,A,28,0,28,560.0
7bd97d03815c52fdac6f56bb75b86a3c,A,28,0,28,140.0
7e79eac771a1aa98873a006d1464e5ae,A,28,0,28,448.0
81b183942a53ea2efdb70df06ab3c832,A,28,0,28,280.0
85a06f8a9e2beedf9100a5df52c01f25,A,28,0,28,196.0
87b4a0e9c47de351be21a0d00ac924f7,B,28,0,28,56.0
8b547d7835a9d843318221d3ef9fa741,D,28,0,28,0.0
8bb4e39195aa4bfc6de19f69cc5f4d26,A,28,0,28,56.0
8e6a4a53db70aea87c29eb547d75bca6,A,28,0,28,140.0
92d7686741732b11eb4421248b74ae48,E,28,0,28,84.0
94e8d11a71a1f4415fc1cf7b1048a566,E,28,0,28,112.0
9eec9df1367a9b2d04ffe5584d0e8161,A,28,0,28,84.0
a15e9b26764b6e877fae3fd021906512,E,28,0,28,140.0
a1e9b66fc02659be2929d622004b66ef,A,28,0,28,616.0
a3985b34ae65629dd4c66664bb8cd06c,A,28,0,28,280.0
a8602d0c079099fbb91daafb437eaac5,A,28,0,28,84.0
ad0a908ccc203c27e7139df0888717fa,A,28,0,28,112.0
ade0691b2eff428483361436c5153611,A,28,0,28,168.0
af143d6be4b6da01451ab54bf1d0922e,A,28,0,28,224.0
b7a267689fadb4d92095d6001bc0aca0,A,28,0,28,196.0
b849258e496532992918686e13b85709,E,28,0,28,56.0
ba5aa262ed886d93dd1544b2a0b7466a,A,28,0,28,84.0
bdc1b4348bfabfc8b9520dfb65024976,A,28,0,28,168.0
ce70491a04fc31a0d2c544bc41b89369,A,28,0,28,84.0
d1ba76fb36f29d917486c0cfaab7f8fd,A,28,0,28,28.0
d35c430e0c551ac65bb0aa84c11fef09,E,28,0,28,84.0
d40a44b633a216fc65484a60dadd48ac,E,28,0,28,420.0
d469850d5261079b20df137bbdbe7de5,A,28,0,28,224.0
d4ea9f5bd5ebf8928d201ea08e1e1454,A,28,0,28,420.0
d576a45b958526cdc1d99b9e83b01dc5,A,28,0,28,56.0
d6a7e20bd7d1d558264a96c870410eec,A,28,0,28,84.0
daee2e15d86b072b394efc7ca93658d3,A,28,0,28,273.7
de5cf8c3ce2ed0b62d69695f1795fe16,A,28,0,28,336.0
e01c48f99f1df1c2923359bc3153bb6d,A,28,0,28,155.5
e4e3a3da16d45b7bb66bb0cc74dd3dcd,A,28,0,28,420.0
e6326d865b806b892a068847bcecb388,A,28,0,28,224.0
e8c37cdd5db9112242534c3749f31bbd,A,28,0,28,560.0
e9258aea203df758d8f4c7f435b9afd6,A,28,0,28,224.0
ec2cc07d81fad178d7ea33a843687c59,A,28,0,28,924.0
ef4d09297769e492ff8c64f23ff3b868,A,28,0,28,168.0
ef98d2dbbd432bf55a0091d66e159824,A,28,0,28,616.0
f1b97ae1e603139be099bebe32d30cc7,A,28,0,28,504.0
f56f11b77b7f810fde0419558ebf2b2a,A,28,0,28,224.0
f9822056a6e62fb4e9a98054f908ad75,A,28,0,28,84.0
f9ef5a19f529fed9aaf6130feb567007,E,28,0,28,56.0
fb4ffe8827e969d65b544d1be095f291,D,28,0,28,0.0
fe3f4c4526e2c620e458126200e1655c,A,28,0,28,168.0
ffafd78486bbf3023e5558b63feeae5a,A,28,0,28,168.0
00f83a44156a1e0026a36394960f2609,E,27,0,27,270.0
01230ca4f031cefd5b7c9a13d0787ef5,E,27,0,27,81.0
02198742bdfd05e63fc853c944476a16,A,27,0,27,324.0
07afa24bf734f6d3e93ab9d1162c9550,A,27,0,27,162.0
092236e865ddf030fcd38d9ca98b8f1f,A,27,0,27,108.0
0c50e8285a6d250eac83c723eeaeaf4d,E,27,0,27,81.0
0c8bdf5d0b594a47f3c1f0d2510359f7,A,27,0,27,189.0
0ddf4eaed06913583773e4c5f2ed5a17,A,27,0,27,81.0
0ff406009197b89a7d4d23501976df22,E,27,0,27,135.0
13550e5322477c3ee9812fff0ee91635,A,27,0,27,216.0
13bf702cad3eaa41e04093cd22a9a8e7,E,27,0,27,324.0
167542eb0aab593053d06e53316eb56b,A,27,0,27,162.0
19030a35bf7b0f559e1824c246e2cce8,A,27,0,27,54.0
1be0b59e2ea96883fd687849d33a28a3,E,27,0,27,270.0
1ff5e46e580523f20e1dcf36655fd03a,A,27,0,27,270.0
209cea2dedf9c6f1bc29b2e76423b843,A,27,0,27,81.0
252deacb36c3c9bebfeae2d42649c182,A,27,0,27,324.0
2cac5cb49f4e3ce13019869c1bcc823f,A,27,0,27,270.0
32018b4a1d7ec5c2cf95fb183bad2e55,E,27,0,27,135.0
35a2bacc86f9701147e6caec64d8bb7b,A,27,0,27,270.0
390abce3461dec886c00a1f903d20a7a,A,27,0,27,135.0
399f6f77df35b9cbc4344d0d0dc449f0,A,27,0,27,297.0
3ab88dd28f749fe4ec90c0b6f9896eb5,E,27,0,27,270.0
3abf3cc2c60c0a5798b20bf238491322,A,27,0,27,270.0
3b4393da7926373007d9636c91926134,A,27,0,27,162.0
3eeb205bb91c067032b9c412fc1fd73a,B,27,0,27,81.0
45be183bd2f88399f0582c4e7a685f1f,E,27,0,27,81.0
4a2bf38f23beebfd528a927d8e0abfa2,A,27,0,27,162.0
4faa361664c37836375b4c6947cbd591,A,27,0,27,46.6
53c80561c77e64497a93af19816cfbd9,A,27,0,27,162.0
551a52c9b446143dfb38089d48a41d9a,A,27,0,27,189.0
5bf523c80fe2b56a4906de283da995c7,A,27,0,27,135.0
5e2d7b6aeec377bd8848292452dd5183,A,27,0,27,81.0
6cc983742d26fc0b945fb3140cce8807,E,27,0,27,270.0
6ebd76e9c10f8f4f71aa1336cd62e4d3,A,27,0,27,54.0
70d800179ccde6ee98ad989795a94b85,A,27,0,27,81.0
7406219c05d25bd31ef7ff1dd4c73f34,A,27,0,27,135.0
7861821672c2b880b8b5479b8a54f58f,A,27,0,27,108.0
7cae98cf8bed09df7a01fb471acd7a13,A,27,0,27,162.0
7d2d1295a8c528d7a4029049939233af,A,27,0,27,216.0
7d9483aac8d39a0290dc262f75b3f907,E,27,0,27,81.0
7e525a1d157bdc2674f4bec7843c2ee2,A,27,0,27,135.0
7f3ef7ccf6c5e96bbef9512146310202,E,27,0,27,270.0
8698294599d7b880806df9735b49dbc9,E,27,0,27,324.0
8a2337e45b889c85a2a7f633a6e258fc,A,27,0,27,351.0
9115304bc19cbf334fc25bfce19bf7e6,A,27,0,27,54.0
9150eedb8f3e548a3d6cb99392a113a3,A,27,0,27,756.0
92e046b3bfde21047600bbf9167b52a2,E,27,0,27,270.0
97136ce7036b66384d0d54bc4723d0ff,A,27,0,27,81.0
98f478b3df39dbd9e8c9a8cb220df680,E,27,0,27,135.0
9bd44f2d18b6742e2349cb136a58c952,D,27,0,27,0.0
9df8abcc0e36c38f478f48e212ad298f,E,27,0,27,81.0
a0770072a965b355c00ad1ee8682ae45,E,27,0,27,54.0
a380db845f5d98619814977ab8bac492,A,27,0,27,216.0
aa0a4b4b9053d2d4dcc1fd22c654496f,A,27,0,27,270.0
abd281f63cd8f809be006b7d916a27fb,A,27,0,27,243.0
b5d8171a03510fe8c66c73ecb034574c,A,27,0,27,81.0
b6080073bb1a1e0850515d71c54041ef,B,27,0,27,486.0
bd371a09c8908c75e3bb246a4dfafc2e,A,27,0,27,189.0
c38f6bf5fd3ce6a5fd0cacbf7e46f2f0,A,27,0,27,243.0
c9fd5a6f377fa266a7640b34baa01041,A,27,0,27,567.0
cae15ce86cdd61bb5946b9f7bee4467c,A,27,0,27,165.0
caeb5e50d3f06b09fc4d31544dd06e11,A,27,0,27,270.0
d4459045eb2b1d87b3c505a52975bcf6,A,27,0,27,216.0
d89369a28ef73c08a86dd3f01a4ac4a3,A,27,0,27,270.0
db16a2511fa73ca682efd7cefc5b7477,A,27,0,27,216.0
dbf5d55a3e30271a5d216dd921b921ce,A,27,0,27,432.0
e05e846e7cb55f1884df3210a2180dca,A,27,0,27,54.0
e19cccecb27e8de2e8d22a0ad4634939,E,27,0,27,324.0
e5788fdc0451727cb6e8cb3a0f8d08a7,A,27,0,27,135.0
ebc3212a7019829bbf17cfb2ae8a07aa,A,27,0,27,216.0
ec2518f7294be3536294aae8701a68d0,A,27,0,27,162.0
ed95c03adfea06b64738c798079273e7,A,27,0,27,162.0
f33adff4003194369bfd4aab1419158c,A,27,0,27,81.0
f538a0cf4a619b65e7a35fee3f5ab54c,A,27,0,27,567.0
f558adc9bd6be4efdff8a2010283df68,E,27,0,27,324.0
f7652a4bb3ee3391fca144a563cd697c,E,27,0,27,27.0
f81234f0ac157e55a7e01005e4392a8a,E,27,0,27,486.0
ff80a0667fb0a6971b6e7730c37d2602,A,27,0,27,540.0
0296d0f1ac42b026b146359667a150e6,A,26,0,26,130.0
0579744709a3a9fdba13f901bec7c84c,A,26,0,26,52.0
09cd18207cff5cd60178b98f8f79e30f,A,26,0,26,650.0
11b47e2bdcf39910c5354e386e616ecc,A,26,0,26,208.0
125a8915eeee5d0a53437d2439d95833,A,26,0,26,624.0
1a926d50be82cec5f59d354fbe577ce8,A,26,0,26,624.0
1e7437816d0561ba42a32bf86fba6282,A,26,0,26,468.0
1fd7d9fa7c6775f7d85ebae4d70d7662,A,26,0,26,156.0
20a1bad3b2045d4bf48facbc865101cc,A,26,0,26,78.0
2cccc20809870c7c02061ca3d3ec219f,A,26,0,26,104.0
2f7e98123e96e0223ecdf690d5d65301,E,26,0,26,52.0
302d83a356f53e71b78a6514460cd01b,E,26,0,26,26.0
339f13cfbba5a6dbf5e68560e501a66c,A,26,0,26,78.0
34e40d0730ec7223681d8359f19f4b85,E,26,0,26,78.0
3529e08611bb10431c371b3e2604b9b0,A,26,0,26,26.0
36265e962d00e7b18e3768de34d8bf86,E,26,0,26,130.0
36a4450df39fa434a917d997f304b1c0,E,26,0,26,650.0
3a788f22cd15a1fc5ad641810e349ddf,A,26,0,26,520.0
3bbe50d46fbd93e190de6fe8073905c9,B,26,0,26,1300.0
3d33e598146af623a2d5b31681bba557,D,26,0,26,0.0
418e1b0df5de2e2eb47c5446890d2f20,A,26,0,26,208.0
431f20add4e5500097028aa40a44848b,A,26,0,26,156.0
4cf64986837f642aa31036e0df44196e,A,26,0,26,260.0
4d26e259f9a34f3b0599efbb0424e440,E,26,0,26,78.0
4d58188a3a71048f1d61aba7e4c87038,A,26,0,26,52.0
4e81c028aa086c8aa207ebdc8f2c863c,A,26,0,26,208.0
510ad57b259b54f7e7ae6c6a25e2de3a,A,26,0,26,52.0
52938314c8ff52d35c2c7191ea85e52a,A,26,0,26,208.0
5691b71730c6ef07c31f1db9d01ec2d5,A,26,0,26,78.0
60c881519b4c6531a291ddb590d55d5b,A,26,0,26,130.0
6385a7c08391192f73c46946baabf58a,E,26,0,26,130.0
64a0316e9b12f4713becd250c137e23a,E,26,0,26,130.0
655664f7b3cca82c5d2d52268f4c779b,A,26,0,26,312.0
65c746f8a683b1029ae650ab953f84a4,A,26,0,26,260.0
66e580ce0316a438e5a41b5e880c8ed9,A,26,0,26,78.0
68931fe2eb9e41317ef0d4d5b54091ba,A,26,0,26,312.0
68fd7baa1aa05c43c4a45097cde5c07f,E,26,0,26,52.0
6a9d8377c0d99fb8686578f8f9c330c8,A,26,0,26,312.0
6acadbc74f6d210f1fa3db0d41c19d27,E,26,0,26,52.0
7215063fe7ff8f490a9a5d4b55f7a754,A,26,0,26,260.0
7472754a0f5888093a3fb051f6abdbf1,A,26,0,26,260.0
75d2fb84ace50fecb00a7f7b6108a8e0,A,26,0,26,364.0
7823d4909d76aab47cfd94b955fde906,A,26,0,26,156.0
7bdb8a42163b2e0c3c631fd49746ac56,E,26,0,26,26.0
7ebe9f84f8ae3a697c09bb309cdedd41,A,26,0,26,52.0
7fb13fb1e7bf83a5ee68b7c12c6fd491,A,26,0,26,312.0
81bf065ed934e9e492101f3527ee1fad,D,26,0,26,0.0
83e562c8a76a53e0bfa2d056e82ba869,A,26,0,26,78.0
84180b680d0793b19c1e1f266d7d5e0b,A,26,0,26,468.0
848e9180b5b757f24c800c3e0017eb78,A,26,0,26,130.0
85efd4b0f6c2d3ae2ac6cc47c5483520,A,26,0,26,468.0
882fdc81c456a84c5c3a6ca49c5526ad,A,26,0,26,104.0
884d70cfba225442337d944473568b73,A,26,0,26,78.0
8d3d63beb207d38fd52b5ed32947bd59,A,26,0,26,208.0
92ce53fa19e7b9f4373db7830ff6ae5b,E,26,0,26,78.0
95afb24c8bbbc7dac54a6913f10c2dba,E,26,0,26,468.0
98bc93ea2cedd07160a0cf117e06af90,A,26,0,26,338.0
a509ba879fd3bc5aae6b9c22a7b8358f,A,26,0,26,130.0
a6c6ae261f9bcd3ea3425c3ed8cf36f3,A,26,0,26,260.0
a71c1d3324103addc6c422fa5e374d6f,E,26,0,26,130.0
a772d91a0941faf8233d44e083f26f80,A,26,0,26,520.0
a859cba0eb42dadb4ed5669a6d41dd0e,A,26,0,26,1300.0
a9725782afa0f91606075fbc97981176,A,26,0,26,78.0
aab724583596a84689e7a307575c50dd,E,26,0,26,130.0
ab21129bf4c9f71a8f6acebfcb0e4fe7,E,26,0,26,312.0
ab4952138d2ca28349899a56488a14a0,E,26,0,26,390.0
b3a4a14a1567b3d2e12fdf27e75e368e,A,26,0,26,160.0
b3ffc49ec5b3bd4ad07a0395d8b6f5f1,A,26,0,26,130.0
b44ba6e9e8831263cb00de3db5819637,A,26,0,26,130.0
b45009981b0740d6ba642de0c65f7abd,E,26,0,26,260.0
b565673a18018e36bfdb43852a07c637,A,26,0,26,494.0
b57c3b69b4d1c2bbb6ccf16406e15af0,A,26,0,26,312.0
bb2454baedebd71cf78fecca935eb39d,A,26,0,26,52.0
bb2a40d172649efcce225b424b692a2a,A,26,0,26,468.0
bdd511635fe15ab9e12a562e2f5b7ebd,E,26,0,26,260.0
bf6f9e3091b494d09fc9998adf0ce53a,A,26,0,26,52.0
bf81506ab7b47d356b8b60114e8dd7b5,A,26,0,26,234.0
c05a597b802c16ebe61a37a7714735b3,E,26,0,26,520.0
c2a3983cbe8de60c15a2b0eac1ed833d,A,26,0,26,130.0
c3002948294f6b2a3f89325103b1c844,A,26,0,26,806.0
c3e2cf235b3a0d57899d53f244abbe8c,A,26,0,26,156.0
c4f01f5ca2609c173e1d6ddb82b86676,D,26,0,26,0.0
c98f5565d2f2e7187f0a4bc60f05a92a,A,26,0,26,104.0
cd3478839bc5a134ff666b8ce91e7f23,A,26,0,26,208.0
cd49b8997ee4a4c9c72f417cb3caf52d,A,26,0,26,208.0
cd93add9793be5bf5d2fd15429cee6d8,A,26,0,26,52.0
d42420121b82d9006ec104e568553e84,E,26,0,26,260.0
d85bae5f178e943a858d5cfb587e021c,A,26,0,26,156.0
d8e8a14901e4c5dc14b23e1d5807e78c,A,26,0,26,260.0
d90521e96094f96eadf3e6dd3f23331a,E,26,0,26,312.0
d90ceb41b037f818c7c1d63fdedd8b57,E,26,0,26,260.0
dc5ec6eae819d068f957a0f50dfe0ac6,A,26,0,26,260.0
e0a0b24cd2ebb20d783b722b7cc50698,A,26,0,26,208.0
e1d3ba0dd984ed1343efb59456296bb5,E,26,0,26,312.0
e3452e3466264eb900ab60f18f479b15,A,26,0,26,234.0
e462bd2f928e675d0ebcdcd6516234be,A,26,0,26,416.0
e4de60298e1ca2ce9afb4cc2d21893b2,D,26,0,26,0.0
e947e894efa2df60b0dc38184aa905e2,A,26,0,26,520.0
e95bb7e837859536a6b4686d3a1d8299,A,26,0,26,390.0
ee37f648c51049064cb088e1eee0b993,A,26,0,26,260.0
efaa51b0908428f02af309786e69f0f0,A,26,0,26,546.0
eff257f1997111ed12774c38f758fedc,D,26,0,26,0.0
f01bb7bb9ffa5f8a61109e09d3198fc9,A,26,0,26,156.0
f50daf6416c907e3c48d465738737fa9,A,26,0,26,52.0
f8be3a0b030ccb06201b65b3670054ec,A,26,0,26,416.0
f96e180c03ecf8ba1ce58234393977e6,A,26,0,26,78.0
04ff5cbbf4e51c6323ffbd872e4c8cf5,B,25,0,25,75.0
070f2cf22636f3cb823b98de265f8891,E,25,0,25,625.0
08a9343243a3fc26cb4f139100f8440b,A,25,0,25,75.0
1392c6a99eeca063c4bc0de55fc51d71,E,25,0,25,125.0
1593d421fedb5cb574770b938babffe5,A,25,0,25,50.0
1706d16ac0e921715863cbffe4cf2bfe,A,25,0,25,225.0
179220a3767197872487c0fc7293bbc4,E,25,0,25,125.0
1b49838b910e7f6315f2c99d8786f736,A,25,0,25,300.0
1bc8bf63b12d233b01d4048ae53833e2,A,25,0,25,225.0
1d28c9bdecb9034168c64babf05c463a,A,25,0,25,500.0
1e44cfc33cbecb04785b3d965df6c8d1,A,25,0,25,75.0
1ea8b64bd184fe97c5e7b687e4487a06,A,25,0,25,550.0
1edb53f7eb7e926ea0c89a252cadf8ec,A,25,0,25,500.0
1fc0e555d7b032271dd923b86c9319b6,A,25,0,25,125.0
220f08ac30e21b8b871fb028ac5c1caa,A,25,0,25,575.0
2bbeebbd8cd9d2f19af654b7cd4d5d27,D,25,0,25,0.0
2c906d6e81a2265ad4dadd0e17ddf409,A,25,0,25,300.0
3351404e3757fb43691a4dd50b32b099,A,25,0,25,100.0
34c94be3c30ff762715fb01c66af692e,A,25,0,25,900.0
357cf69e3d441190c6c8840c4ff6f555,A,25,0,25,50.0
36cbb165fdbe3a26b21fa941d90737fe,E,25,0,25,125.0
36cf19e6daa569d8ae0bb772085061c7,A,25,0,25,225.0
3a996e8a34f4d80b3ff6455db5089ed0,A,25,0,25,350.0
3aa770064a4227c2703fde79cf6d0f2d,A,25,0,25,25.0
3e5f1c94bf585f6d772b9e50684ea80f,A,25,0,25,150.0
402337de414e5334985006e974e6d8bf,A,25,0,25,225.0
460873caf8803a71e6fbfb23b0745336,A,25,0,25,300.0
470039dc8929109e4010fc20ed1a2394,E,25,0,25,250.0
480112beab14335aff0e0e57e90dc240,A,25,0,25,200.0
4a4a2f24d38c72a68391acd074ddcda8,A,25,0,25,250.0
4e187e47c7dafeed4c97fecb969ec1a2,E,25,0,25,125.0
4e96dc1a6972df95f95aaf55c8d746ea,A,25,0,25,200.0
5115fb6a5709fe445ea4025e05ba2e82,A,25,0,25,224.6
5269e7ddd7e1d40f4059abe3450e3c83,A,25,0,25,50.0
539f8185598a5802b8a6709319db78fe,A,25,0,25,275.0
56f6f5c8f83cc53bbea93a034d19f05a,E,25,0,25,375.0
59184cf3f0207bdb2fb71d8fb18dc729,A,25,0,25,75.0
5e845c218a9d03033c6c393a487de8a4,A,25,0,25,175.0
673c00646d7f15a2abfa5c15892b248d,A,25,0,25,50.0
68b7132d2033e2ed75184dd00d2a4607,A,25,0,25,433.0
6b02bc68afd4af59f1dae8d89a9951a7,A,25,0,25,300.0
6bfe37a1488ad9cc1a84c42cc641574b,A,25,0,25,50.0
702e1b983e3eaec1fdba80994f4e1393,A,25,0,25,450.0
748d1a31547b24a42baccd2703344034,A,25,0,25,275.0
7f420a99091a3907185f5f1520e5b2b0,A,25,0,25,152.0
8029fe6a50ca5ce29ad6f2875d4b110a,A,25,0,25,400.0
81ccbcaad7360e869f135698783ac7f4,E,25,0,25,125.0
8a2da64963665dfe0b91850162d6b953,E,25,0,25,75.0
8ab2de0d2b60edccc10fbe4320f808b1,A,25,0,25,150.0
8af9b60a2c6bf9aea1a73999d6087656,E,25,0,25,50.0
8c8552e4b1278f5cff4a7af99893ce07,A,25,0,25,250.0
8ccaee3b60c2c68ef9209dc8e02e312c,A,25,0,25,500.0
8e5010ff96e994b2e0e626884a84b097,E,25,0,25,125.0
91a03a2aa4e3f51b790965389f5ebf34,A,25,0,25,50.0
91e4db1380542e7dc935f1c12ce530f3,A,25,0,25,200.0
a2c9eb6b0b71b4022b6b0dcf2772871d,A,25,0,25,125.0
a3571d46bd086e666a413989620e8e62,A,25,0,25,250.0
a9e9bf3dea45bb32d902a8733355d8ae,A,25,0,25,550.0
ab78618bdc362b87609a6d3a91f6633d,A,25,0,25,75.0
aed0aabe469b1704c7a865bc463ad913,A,25,0,25,125.0
b25fd5506e3093fbdd052b4f1cb4bb33,A,25,0,25,375.0
b2621ad371fcae42f15e7a2ae8ab8777,E,25,0,25,200.0
b31d53e8bdeec0972f6b16e7c42a402b,A,25,0,25,250.0
b51cedc276bf8bea17ae1718f5c82e3f,A,25,0,25,500.0
b540b9adf1b2b9ecc0f7d743e783e559,E,25,0,25,250.0
b728671b8b3dca51bf5440edc799cb13,E,25,0,25,25.0
b871506f53bf20abf9cbce8e8170197b,A,25,0,25,150.0
b8957e28c21caf5eb8619d7e988d904f,A,25,0,25,50.0
baeb703f6fd69ec6d7428787b225db96,A,25,0,25,75.0
bc749e778d713135847fd6251b1565db,A,25,0,25,150.0
bd0d30bf51a0eddc7d43b5adc4d32c06,A,25,0,25,100.0
c1fb2baadcbe5a70dd53396e6d158a93,A,25,0,25,143.0
cd5b68fc2d5fac4ece8a4be7e9ef7825,A,25,0,25,75.0
d77f1548d0edb4d19ea3042c82b24bf5,A,25,0,25,100.0
db7a3ac295d8abcc0d5a1f3530b4baab,A,25,0,25,300.0
db9c737c43473f54351fd20b8178c2ad,A,25,0,25,125.0
df31a636d493b0e715a5978a1c873f64,E,25,0,25,125.0
ea50ff46bf3c15d0257566ac66d146fc,E,25,0,25,75.0
eb4bcd824a06e652f776acbb01b617d8,A,25,0,25,250.0
ebc4c1faa40c3db65bc2943bb4c4d40d,A,25,0,25,250.0
ecb2fe07a0071ad3a15925ca8ea3f291,A,25,0,25,75.0
ee1746a905e670e0ef87fd311d540130,A,25,0,25,100.0
ee3577cec481bbba479ae00bc68ce068,A,25,0,25,250.0
eeffee2dca5b56bdc00f4d97f0bd2032,A,25,0,25,375.0
ef1d680202b40db7e90d7bd976c4a872,A,25,0,25,150.0
f58ca6ec9fdd9ee283417467885f6b3e,A,25,0,25,100.0
f861bf27f1620f36d79ebe801070acf7,E,25,0,25,250.0
f89925f940569d5c679eb14f381c3a1a,A,25,0,25,75.0
fb6d0b384e1edeaaf339fea209d3a636,A,25,0,25,75.0
fc3bdf2d69a9cc6b78f0f4fd84956da9,E,25,0,25,122.5
fc9a9a7962ef4655bfd50b3baeb135af,A,25,0,25,250.0
fcc0c2c2c05a45be01c5e20bda77a0aa,A,25,0,25,25.0
fce9d25ff616e67967d5ef90d7f90b1b,A,25,0,25,550.0
01d74d829fbbbc5149f79e2caec17ecc,A,24,0,24,72.0
0352a2bb4d0f456789eb04fe0fcd23e1,A,24,0,24,72.0
040ca769c0a72e217a5a7a8753aa04ee,E,24,0,24,192.0
07bd25a8381b29510f53520ef9371772,D,24,0,24,0.0
0821b387d076d8936d0d8fca228bd1fc,E,24,0,24,192.0
0d8643d76a9836f91031728004698f89,A,24,0,24,216.0
0f25e379e11a5566d46ffddca0289b6d,A,24,0,24,120.0
1347e0651923db05d0508ac1d85b636e,A,24,0,24,120.0
18193dd927b61afbda1f8a99b2fbd111,D,24,0,24,0.0
1aaf60452205b10ba0f10171b5495abf,D,24,0,24,0.0
1c7adf777dce74c54fc82ab3aefcf11e,A,24,0,24,120.0
1ce11e97e956781c97150177a564ebe8,A,24,0,24,48.0
1d10aa194ceebaa42a7cb30443961271,A,24,0,24,192.0
1fe1140bf2caa39016a88b98a56297c5,A,24,0,24,192.0
22fd76f66ff04ed95cf932b95f6aa107,A,24,0,24,672.0
263e7dab2b0b425f937c0ee0ee7693cf,D,24,0,24,0.0
276837c022f91cddc7b30fda62e2ca67,A,24,0,24,48.0
2944d10af098324c7b70294afd1da5e2,E,24,0,24,360.0
299148ac628e2cb76c248cfbeed3b122,A,24,0,24,240.0
2a23695f04b973535ce99f981f8e940d,A,24,0,24,72.0
2c2a9fe56ac9e39939246b9c7c2fb8b4,A,24,0,24,216.0
2ca46b2f533273d47cf42c7d17c75d74,D,24,0,24,0.0
2f066c81ef2f0656aaceb942f76ac6c9,A,24,0,24,48.0
34e8461940e72ca7b3cf830eba2ad74d,A,24,0,24,216.0
3768cc1f714da741b710a867ff293122,A,24,0,24,480.0
3797beddf94dbc53806f724cc39e5c62,A,24,0,24,72.0
37d3c3f618893473cf121570569ebec0,B,24,0,24,12000.0
38920498da2ba2e462f581ef0ff82163,A,24,0,24,144.0
38b36758bdafe8d3d2a92946380661dc,A,24,0,24,72.0
3a633a93ae74f3b78cbabdb1936ea59b,A,24,0,24,125.9
3a77300b018ee54fccbfca71b186ebe6,A,24,0,24,528.0
3b9f305fb787590ea3d341abeea762c9,B,24,0,24,1200.0
3bb4bcdb2889c287a2ce8650b3d88620,A,24,0,24,168.0
3c58891c56808a8e1b633e27b44ece73,E,24,0,24,360.0
3d0259ae57c9e0b1c94686aa7452efbb,A,24,0,24,72.0
3dad19d0432729bd3df77da05538fa56,E,24,0,24,192.0
3df5ec87a3bdbbc1f786f9cc20d435d7,A,24,0,24,1200.0
4034a6f3db8868cf9c7e8e0bf0d047f8,A,24,0,24,480.0
429ffe34c660b897057386bf6d481ec3,A,24,0,24,120.0
4368d2ebda7c7c3fd3efa70eeb5a07b5,A,24,0,24,288.0
467416e41a27859a78aa474ae0677218,E,24,0,24,240.0
4769246ca3c7bfef0b2046ceb8286c33,E,24,0,24,72.0
4984481b91cf7597f5eb157fe7e8f0e1,A,24,0,24,408.0
4c0c738929b42d1de61ac985ca615eb4,A,24,0,24,144.0
4ec8e87dd0edce9976086ae94c3197a7,E,24,0,24,240.0
51637f50c6ca54c731eaaae0fb5574e0,E,24,0,24,192.0
51f993d243a0d38e4669ac0bc3f8df05,E,24,0,24,240.0
54251fe10ed5585b436460f9b7f9db96,A,24,0,24,144.0
556b512ba039d6bfaa219d4f00b4d875,A,24,0,24,48.0
56f9a3328a3f244962eec110064a1f47,A,24,0,24,528.0
57061b8348f6e700f0bd0929d95eb27d,E,24,0,24,48.0
